,file_name,path,line_count
317,voicegroup085.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,168
318,voicegroup086.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,27
319,voicegroup028.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
320,voicegroup038.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
321,voicegroup066.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
322,voicegroup089.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,11
323,voicegroup022.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,90
324,voicegroup021.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
325,voicegroup088.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,13
326,voicegroup033.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,74
327,voicegroup052.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
328,voicegroup092.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,62
329,voicegroup030.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,94
330,voicegroup070.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
331,voicegroup005.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
332,voicegroup057.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,112
333,voicegroup081.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,57
334,voicegroup058.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,112
335,voicegroup013.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
336,voicegroup023.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,78
337,voicegroup047.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
338,voicegroup061.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
339,voicegroup025.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
340,voicegroup004.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
341,voicegroup048.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
342,voicegroup056.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
343,voicegroup006.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
344,voicegroup037.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,17
345,voicegroup075.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,474
346,voicegroup000.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
347,voicegroup071.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
348,voicegroup044.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
349,voicegroup032.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,123
350,voicegroup019.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
351,voicegroup011.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
352,voicegroup059.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,112
353,voicegroup065.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,112
354,voicegroup007.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
355,voicegroup031.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,97
356,voicegroup077.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,57
357,voicegroup074.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,112
358,voicegroup001.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
359,voicegroup054.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
360,voicegroup082.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,57
361,voicegroup069.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
362,voicegroup083.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,57
363,voicegroup050.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
364,voicegroup034.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,132
365,voicegroup009.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
366,voicegroup091.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,12
367,voicegroup084.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,94
368,voicegroup016.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
369,voicegroup060.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
370,voicegroup036.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,88
371,voicegroup055.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
372,voicegroup002.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
373,voicegroup087.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,10
374,voicegroup035.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,78
375,voicegroup072.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
376,voicegroup043.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
377,voicegroup020.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,136
378,voicegroup064.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,112
379,voicegroup051.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
380,voicegroup078.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,105
381,voicegroup053.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
382,voicegroup067.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
383,voicegroup003.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
384,voicegroup079.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,57
385,voicegroup045.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,137
386,voicegroup008.s,/home/matt/games/fe8/fireemblem8u/sound/voicegroups/,63
387,dummy_song.s,/home/matt/games/fe8/fireemblem8u/sound/songs/,12
388,song814_mon_gar_critical1.s,/home/matt/games/fe8/fireemblem8u/sound/songs/mml/,43
389,song815_mon_gog_attack2.s,/home/matt/games/fe8/fireemblem8u/sound/songs/mml/,51
390,song816_mon_gog_attack3.s,/home/matt/games/fe8/fireemblem8u/sound/songs/mml/,48
391,song962_mon_bgl_attack3.s,/home/matt/games/fe8/fireemblem8u/sound/songs/mml/,51
